1,0.3614457831325301,2.511559949201696,0.7691972710117578,0.3614457831325301,0.19191811493762662
2,0.4462465245597776,2.2632087574285618,0.7938918547394419,0.4462465245597776,0.3701185824559775
5,0.4995366079703429,1.9255709209862877,0.7690496429636202,0.4995366079703429,0.432644196770337
10,0.5857275254865616,1.7145863771438599,0.8002254315354104,0.5857275254865616,0.5099692717775915
25,0.7330861909175163,1.0688040734213942,0.7957043909873832,0.7330861909175163,0.7115213273906132
50,0.8174235403151066,0.8500219232895795,0.8307077989336876,0.8174235403151066,0.8163755028150379
100,0.8174235403151066,1.2977747386869263,0.83292120381093,0.8174235403151066,0.8185667658110612
1,0.3614457831325301,2.5151429684723126,0.7691972710117578,0.3614457831325301,0.19191811493762662
2,0.4411492122335496,2.1908314526081085,0.6978255317728107,0.4411492122335496,0.33766294452737705
3,0.5032437442075997,2.0636742009836087,0.8408647888493022,0.5032437442075997,0.41983078727020345
4,0.37025023169601484,2.4102633157197166,0.5975734439589862,0.37025023169601484,0.22844895729693349
5,0.5115848007414272,2.046509144937291,0.7963347568075793,0.5115848007414272,0.42493768578696567
6,0.5199258572752549,2.021061078590505,0.7940651379783634,0.5199258572752549,0.4435649338460177
7,0.5106580166821131,1.8928598305758308,0.8230791505905752,0.5106580166821131,0.44376456334409353
8,0.5324374420759963,1.9908850894254797,0.8004476443845648,0.5324374420759963,0.44896270857521514
9,0.5231696014828545,1.9553165996775907,0.7274355168346374,0.5231696014828545,0.447333383950273
10,0.48285449490268767,1.9932576382861418,0.7411003943957618,0.48285449490268767,0.4350941816902137
11,0.5500463392029658,1.9419950001380022,0.8085648737794227,0.5500463392029658,0.4683375083449872
12,0.531047265987025,1.9060147544916939,0.7936611808026172,0.531047265987025,0.450616620211895
13,0.4522706209453197,2.103729223503786,0.6326765798970873,0.4522706209453197,0.37094008349800756
14,0.5736793327154773,1.7962074560277603,0.7984802154582326,0.5736793327154773,0.5171474857333949
15,0.5834105653382762,1.69921654725776,0.837668102865739,0.5834105653382762,0.5397978530666088
