epoch_nr,accuracy,loss,precision,recall,f1
59,0.8456904541241891,0.9748615321210202,0.8578269616898898,0.8456904541241891,0.8468839864287768
60,0.8456904541241891,0.9838526197435224,0.8581297834381079,0.8456904541241891,0.8453672142204864
61,0.8456904541241891,0.9978288211585844,0.8594627774261994,0.8456904541241891,0.8474601564325638
62,0.8461538461538461,0.9960529429509359,0.860489213836247,0.8461538461538461,0.8479480892295213
63,0.8480074142724745,1.006345824283712,0.8646174030219493,0.8480074142724745,0.8506246430276395
64,0.8447636700648748,1.0227238818564837,0.8551396105092008,0.8447636700648748,0.8445499735781192
65,0.8461538461538461,1.0126465537092264,0.8600612476541778,0.8461538461538461,0.848280452651957
66,0.8484708063021316,1.012622364961049,0.8595207117463499,0.8484708063021316,0.8485661432730254
67,0.8447636700648748,1.0470128265373848,0.8570919001197311,0.8447636700648748,0.845406902497658
68,0.845227062094532,1.0212139120763715,0.8575014364178356,0.845227062094532,0.8459557161495641
69,0.8470806302131604,1.0162181790698976,0.8573340986710438,0.8470806302131604,0.8473060133692484
70,0.8429101019462465,1.053506482282982,0.8561582272067526,0.8429101019462465,0.8435450193682797
71,0.8461538461538461,1.0682311682578396,0.8595459830097945,0.8461538461538461,0.8468328589885804
72,0.8466172381835032,1.0648808485883123,0.8608734637878688,0.8466172381835032,0.8456439951403844
73,0.8410565338276181,1.015620957402622,0.8603828490847227,0.8410565338276181,0.8419386583960118
74,0.8378127896200185,1.0093372023719198,0.8565022656208918,0.8378127896200185,0.8418691997472652
75,0.8424467099165894,1.0008565103087355,0.8568479085760522,0.8424467099165894,0.8435366065962523
76,0.8475440222428174,0.9783113569240359,0.861486780481489,0.8475440222428174,0.8478078604581313
77,0.8461538461538461,0.9692510646932265,0.8566483477403005,0.8461538461538461,0.8458025121125086
78,0.8470806302131604,0.990137845496921,0.8608368651020285,0.8470806302131604,0.8479160265153431
79,0.8493975903614458,0.9992661509005463,0.8589881124710843,0.8493975903614458,0.8493667747334707
80,0.8470806302131604,1.0339794695815618,0.8617373913370246,0.8470806302131604,0.8490637938709741
81,0.8503243744207599,1.004283464349368,0.8600879665530319,0.8503243744207599,0.85035644518701
82,0.845227062094532,1.0292728530133473,0.8604223179910895,0.845227062094532,0.8470754072338176
83,0.8480074142724745,1.0312027850133532,0.8600594681942805,0.8480074142724745,0.8492269501629879
84,0.8470806302131604,1.037088643102085,0.8579648856787605,0.8470806302131604,0.8481688516069025
85,0.8498609823911029,1.0305394894059967,0.8614862933933946,0.8498609823911029,0.8508699058593756
86,0.8475440222428174,1.0494631820303553,0.8600297030326315,0.8475440222428174,0.8478725996015336
87,0.8419833178869324,1.0686768676866503,0.8558426823571617,0.8419833178869324,0.8437190567489214
88,0.8484708063021316,1.055088382871712,0.8627672204966373,0.8484708063021316,0.8503683674617161
89,0.8480074142724745,1.056440559818464,0.8598090621978753,0.8480074142724745,0.849152841935168
90,0.8489341983317887,1.0436112637467243,0.860517975617715,0.8489341983317887,0.8503497074175235
91,0.8512511584800742,1.0540063896161669,0.8616334235705335,0.8512511584800742,0.8515264538103802
92,0.8456904541241891,1.0699452968204723,0.8592738839827447,0.8456904541241891,0.8480606096011307
93,0.8424467099165894,1.0790836477980894,0.8553147646987684,0.8424467099165894,0.8440094736455827
94,0.8535681186283596,1.0786379286471535,0.8616347419501509,0.8535681186283596,0.852610228791232
95,0.845227062094532,1.0897327690001797,0.8574664132499106,0.845227062094532,0.8455970447667837
96,0.8466172381835032,1.0875520408153534,0.8541115911828943,0.8466172381835032,0.8459824971469535
97,0.8419833178869324,1.0913511983612005,0.8534387218040678,0.8419833178869324,0.842828377417452
98,0.8415199258572753,1.1139909462893711,0.8568049975729147,0.8415199258572753,0.8438377079068665
99,0.8447636700648748,1.1081787249182953,0.8599283634681031,0.8447636700648748,0.8467172599323843
100,0.8498609823911029,1.0996898647178621,0.8608723639263146,0.8498609823911029,0.8505155029252566
