epoch_nr,accuracy,loss,precision,recall,f1
63,0.5658016682113067,1.8618884156731998,0.6786757506678758,0.5658016682113067,0.4758706736979367
64,0.5801668211306765,1.7619354724884033,0.673212392183234,0.5801668211306765,0.5002165199554133
65,0.5662650602409639,2.1109176383298984,0.6726208131321119,0.5662650602409639,0.4927949659201246
66,0.5949953660797034,1.7858323630164652,0.6593542815043836,0.5949953660797034,0.5211845228297715
67,0.5815569972196478,1.6691043166553272,0.6886369535498307,0.5815569972196478,0.5633136743137678
68,0.5593141797961075,1.7291247353834265,0.6889700927262462,0.5593141797961075,0.5468152426557974
69,0.6533827618164968,1.4676815692116232,0.6840330220807234,0.6533827618164968,0.606029436309728
70,0.6385542168674698,1.5851356492323034,0.644533900018249,0.6385542168674698,0.579932600413077
71,0.6677479147358666,1.4002096793230843,0.6987939269176799,0.6677479147358666,0.6255980215725051
72,0.6640407784986099,1.3900815528981827,0.7096411126286757,0.6640407784986099,0.6220748395500284
73,0.6691380908248378,1.3358908891677856,0.7143957123781071,0.6691380908248378,0.6331529741136035
74,0.6399443929564411,1.59899420597974,0.6509718595352606,0.6399443929564411,0.583690710760015
75,0.6612604263206673,1.325660880874185,0.7058563136821514,0.6612604263206673,0.6252397517078379
76,0.670064874884152,1.3099322178784538,0.709085799830915,0.670064874884152,0.6382756239937637
77,0.5088044485634847,1.8829245917937334,0.7259023586775856,0.5088044485634847,0.5358129237745382
78,0.6394810009267841,1.5025974231607773,0.7164878489629217,0.6394810009267841,0.5986701447952814
79,0.6788693234476367,1.322688383214614,0.7104839801136708,0.6788693234476367,0.6328736800863831
80,0.6774791473586654,1.281467648113475,0.7179142168171555,0.6774791473586654,0.6392079389373088
81,0.6830398517145505,1.251182093339808,0.7148363649495151,0.6830398517145505,0.6482177758385274
82,0.6663577386468953,1.261140970622792,0.7198593416518871,0.6663577386468953,0.6447364849290662
83,0.6784059314179796,1.264122815693126,0.7128886311958729,0.6784059314179796,0.6409806274184262
84,0.6872103799814643,1.2144557798610014,0.7236737193128165,0.6872103799814643,0.657133388900088
85,0.5852641334569045,1.7716921217301314,0.7149070410728647,0.5852641334569045,0.5896336326389148
86,0.6793327154772938,1.2698274640476002,0.7167873735090257,0.6793327154772938,0.6470638416321493
87,0.6918443002780352,1.2402446269989014,0.7069184089771043,0.6918443002780352,0.6511907376185526
88,0.6955514365152919,1.199048077358919,0.7226226027790433,0.6955514365152919,0.668041311823203
89,0.6950880444856349,1.2325264776454252,0.7080230189259358,0.6950880444856349,0.6590999205837598
90,0.705746061167748,1.176429173525642,0.72410693200789,0.705746061167748,0.6763396386902331
91,0.7103799814643188,1.160448333796333,0.7382319955027473,0.7103799814643188,0.6843990292706083
92,0.7089898053753475,1.1736688648953157,0.7227851075065901,0.7089898053753475,0.6784160089757327
93,0.6932344763670065,1.211972629322725,0.7097902334385554,0.6932344763670065,0.6684531946207033
94,0.6969416126042632,1.1798604270991158,0.7120050336961575,0.6969416126042632,0.6702037048138806
95,0.7126969416126042,1.1380396976190454,0.7287189586483755,0.7126969416126042,0.690538435764193
96,0.701112140871177,1.2077916369718664,0.7104099509447751,0.701112140871177,0.674613626462959
97,0.7126969416126042,1.1345451123574202,0.7221405071700113,0.7126969416126042,0.6905854458232726
98,0.7140871177015755,1.1336200693074394,0.7294249941399027,0.7140871177015755,0.6928015588519028
99,0.7089898053753475,1.1456227022058822,0.7244429582365023,0.7089898053753475,0.6875459111900045
100,0.7201112140871178,1.13342065670911,0.7384695922185592,0.7201112140871178,0.698616345711369
