epoch_nr,accuracy,loss,precision,recall,f1
0,0.005560704355885079,4.366698938257554,0.9218823710070668,0.005560704355885079,0.0031189456956616903
1,0.3614457831325301,3.1759417758268467,0.7691972710117578,0.3614457831325301,0.19191811493762662
2,0.3614457831325301,2.6931725950802075,0.7691972710117578,0.3614457831325301,0.19191811493762662
3,0.3614457831325301,2.5932259840123795,0.7691972710117578,0.3614457831325301,0.19191811493762662
4,0.3614457831325301,2.5470960841459385,0.7691972710117578,0.3614457831325301,0.19191811493762662
5,0.3614457831325301,2.523901771096622,0.7691972710117578,0.3614457831325301,0.19191811493762662
6,0.3614457831325301,2.5081654997432934,0.7691972710117578,0.3614457831325301,0.19191811493762662
7,0.3614457831325301,2.496635451036341,0.7691972710117578,0.3614457831325301,0.19191811493762662
8,0.3614457831325301,2.487240286434398,0.7691972710117578,0.3614457831325301,0.19191811493762662
9,0.3614457831325301,2.4715278288897347,0.7691972710117578,0.3614457831325301,0.19191811493762662
10,0.3623725671918443,2.450739580042222,0.6066852382697158,0.3623725671918443,0.19426460446487495
11,0.36468952734012977,2.416285136166741,0.5905916147814931,0.36468952734012977,0.20875427733629773
12,0.4054680259499537,2.3493301307453827,0.6485939698207467,0.4054680259499537,0.29098825211821605
13,0.453660797034291,2.2275018481647266,0.7145892547616803,0.453660797034291,0.35171174948348016
14,0.27664504170528265,2.5266420981463265,0.8328800613594963,0.27664504170528265,0.183480588489065
15,0.41102873030583875,2.248151989544139,0.8403303269858097,0.41102873030583875,0.3445807698396668
16,0.5171455050973123,2.057187921860639,0.8255651858655477,0.5171455050973123,0.42652481879843035
17,0.5227062094531975,2.04105800039628,0.8390162932370366,0.5227062094531975,0.432652686317218
18,0.4907321594068582,2.11344612345976,0.8443820705950097,0.4907321594068582,0.4111798016140209
19,0.5282669138090825,2.035726224674898,0.8392103530088308,0.5282669138090825,0.4357525570701408
20,0.5352177942539388,1.9970157006207634,0.8404291232487734,0.5352177942539388,0.4408000903823929
21,0.5287303058387396,1.9989286731271183,0.838656557702363,0.5287303058387396,0.43607679187825055
22,0.5338276181649676,1.9509751936968636,0.7913728705391069,0.5338276181649676,0.4390285570064068
23,0.42168674698795183,2.2289492522968963,0.7975822061781284,0.42168674698795183,0.3543916140922013
24,0.5366079703429101,1.929299235343933,0.7947536793447706,0.5366079703429101,0.44322498327346527
25,0.5342910101946247,1.88836688153884,0.8024085563901913,0.5342910101946247,0.44612632048775175
26,0.5458758109360519,1.8550091280656702,0.8180300844656272,0.5458758109360519,0.4668718587382196
27,0.5134383688600556,2.0514165864271274,0.8299933098863373,0.5134383688600556,0.4552981976122949
28,0.5440222428174235,1.8538918705547558,0.8027881560415029,0.5440222428174235,0.4541169084903473
29,0.5505097312326228,1.8184447849498075,0.8402033097693621,0.5505097312326228,0.4870004390282236
30,0.5278035217794254,1.946365559802336,0.773100255343445,0.5278035217794254,0.44281271700173186
31,0.5537534754402225,1.8109161643420948,0.8259011316166068,0.5537534754402225,0.4786048550134476
32,0.49351251158480075,2.386074360679178,0.8405142825384571,0.49351251158480075,0.4125380990953517
33,0.49721964782205746,1.993445543681874,0.8937811849654848,0.49721964782205746,0.49022568101156205
34,0.5523632993512512,1.797062957988066,0.878381249197204,0.5523632993512512,0.5123018908148964
35,0.546339202965709,1.7835113090627335,0.8942348044403295,0.546339202965709,0.5170304435355761
36,0.5203892493049119,1.873408177319695,0.8892634042094505,0.5203892493049119,0.5020164488708452
37,0.5417052826691381,1.7785647897159351,0.8883589866113156,0.5417052826691381,0.5112024231403809
38,0.3924930491195551,2.1618451090419994,0.9119269940077825,0.3924930491195551,0.37743759044752856
39,0.546339202965709,1.9489536986631506,0.8397807317558744,0.546339202965709,0.4474181750145446
40,0.47034291010194623,2.061676691560184,0.8050171518861483,0.47034291010194623,0.40133148108907163
41,0.556997219647822,1.778902663904078,0.8544151941119291,0.556997219647822,0.4990943207669015
42,0.5481927710843374,1.9854690257240744,0.8149646637581213,0.5481927710843374,0.46317671841336955
43,0.5287303058387396,1.8238505335415112,0.8492087100456736,0.5287303058387396,0.5026505629116742
44,0.5481927710843374,2.2666664965012493,0.8003176927035092,0.5481927710843374,0.45306374907450253
45,0.5574606116774792,1.7503662880729227,0.8313564151172502,0.5574606116774792,0.516634843122507
46,0.4439295644114921,2.6284726788015926,0.7921867021094483,0.4439295644114921,0.3699028809648325
47,0.531047265987025,1.8160517776713652,0.8703612685219335,0.531047265987025,0.4976457615276765
48,0.5287303058387396,1.9975091639687033,0.7986710541627765,0.5287303058387396,0.4462242068212045
49,0.5393883225208527,1.7879916639888989,0.8994752483056097,0.5393883225208527,0.5146509262426276
50,0.5481927710843374,1.7588799701017492,0.9013157344183882,0.5481927710843374,0.5202391071552971
51,0.5509731232622799,1.7645270123201258,0.8937706867891673,0.5509731232622799,0.5198560428080461
52,0.5546802594995366,2.3713709115982056,0.7337962397693224,0.5546802594995366,0.4312262034150711
53,0.42029657089898054,2.7914576670702766,0.7434767220594555,0.42029657089898054,0.3034239621123338
54,0.4592215013901761,2.0446300366345573,0.8675691477393751,0.4592215013901761,0.4522931137667129
55,0.5301204819277109,1.8162408716538374,0.8484679792496436,0.5301204819277109,0.48876216799188066
56,0.5551436515291936,1.9935287377413582,0.8087585869303141,0.5551436515291936,0.47219958372458726
57,0.4939759036144578,1.9151697509429033,0.8863873661700694,0.4939759036144578,0.48358877556627405
58,0.5579240037071362,1.8048332368626314,0.8373928939172329,0.5579240037071362,0.49334170482505124
59,0.47914735866543096,1.972770985435037,0.9018221324020398,0.47914735866543096,0.4759571717179237
60,0.5370713623725671,1.7853847601834465,0.8780488158328813,0.5370713623725671,0.504800356118495
61,0.5481927710843374,1.9505165043999166,0.8265844051766879,0.5481927710843374,0.4740398112693061
62,0.5342910101946247,1.8161279664320105,0.8632103276422961,0.5342910101946247,0.515591542733316
63,0.34661723818350326,2.327047923031975,0.7409024911544855,0.34661723818350326,0.29253408521871455
64,0.5514365152919369,1.7599479310652788,0.8881051831147726,0.5514365152919369,0.5171977240739342
65,0.5486561631139945,1.7453612860511332,0.8973913331956975,0.5486561631139945,0.5209305853063866
66,0.5560704355885079,1.7257354259490967,0.840048613572644,0.5560704355885079,0.5204525250079175
67,0.5217794253938832,1.8308060449712418,0.8687036290563026,0.5217794253938832,0.5129151040677215
68,0.5639481000926784,1.8078283562379724,0.8230226606876841,0.5639481000926784,0.5135517465235427
69,0.5579240037071362,1.74521285646102,0.9014679599089451,0.5579240037071362,0.5276291970626248
