epoch_nr,accuracy,loss,precision,recall,f1
0,0.15477293790546803,4.358671581043916,0.6672527906064794,0.15477293790546803,0.07680243547643552
1,0.3614457831325301,3.7717006066266228,0.7691972710117578,0.3614457831325301,0.19191811493762662
2,0.3614457831325301,2.894757817773258,0.7691972710117578,0.3614457831325301,0.19191811493762662
3,0.3614457831325301,2.7170769326827107,0.7691972710117578,0.3614457831325301,0.19191811493762662
4,0.3614457831325301,2.6357078692492317,0.7691972710117578,0.3614457831325301,0.19191811493762662
5,0.3614457831325301,2.5858183468089386,0.7691972710117578,0.3614457831325301,0.19191811493762662
6,0.3614457831325301,2.5566919691422405,0.7691972710117578,0.3614457831325301,0.19191811493762662
7,0.3614457831325301,2.538690342622645,0.7691972710117578,0.3614457831325301,0.19191811493762662
8,0.3614457831325301,2.5254723324495205,0.7691972710117578,0.3614457831325301,0.19191811493762662
9,0.3614457831325301,2.5151280515334187,0.7691972710117578,0.3614457831325301,0.19191811493762662
10,0.3614457831325301,2.5082437851849724,0.7691972710117578,0.3614457831325301,0.19191811493762662
11,0.3614457831325301,2.501832541297464,0.7691972710117578,0.3614457831325301,0.19191811493762662
12,0.3614457831325301,2.498091739766738,0.7691972710117578,0.3614457831325301,0.19191811493762662
13,0.3614457831325301,2.489897181006039,0.7691972710117578,0.3614457831325301,0.19191811493762662
14,0.3614457831325301,2.483983741087072,0.7691972710117578,0.3614457831325301,0.19191811493762662
15,0.3614457831325301,2.477980613708496,0.7691972710117578,0.3614457831325301,0.19191811493762662
16,0.3614457831325301,2.468841075897217,0.7691972710117578,0.3614457831325301,0.19191811493762662
17,0.3614457831325301,2.4585789792677937,0.7691972710117578,0.3614457831325301,0.19191811493762662
18,0.36098239110287306,2.4424785445718205,0.5518805545222116,0.36098239110287306,0.1918679830052749
19,0.36515291936978683,2.4180295607622933,0.597105106349669,0.36515291936978683,0.20487288308550963
20,0.38785912882298423,2.3830641718471752,0.6227545017866486,0.38785912882298423,0.2598578896123628
21,0.4087117701575533,2.3150583575753605,0.6523168436820893,0.4087117701575533,0.2950397496500143
22,0.5134383688600556,2.113129510599024,0.8172846004298755,0.5134383688600556,0.42076047345732903
23,0.36190917516218724,2.984107662649716,0.5884524658542664,0.36190917516218724,0.19322593054889078
24,0.44717330861909177,2.3377803634194767,0.7108049247983029,0.44717330861909177,0.34676226978166724
25,0.4995366079703429,2.1052031867644367,0.7973725845365242,0.4995366079703429,0.40794049678333094
26,0.5194624652455978,2.0220596509821274,0.8114262785478734,0.5194624652455978,0.4240927041440948
27,0.5278035217794254,1.9992775496314554,0.8355665974681659,0.5278035217794254,0.4353787314429637
28,0.5268767377201112,1.9808068065082325,0.8373540393929644,0.5268767377201112,0.43526035264327345
29,0.5208526413345691,1.9906223521513098,0.8422787803080979,0.5208526413345691,0.4316333193966528
30,0.5282669138090825,1.9279722185695873,0.8290291145119245,0.5282669138090825,0.4346291864942562
31,0.504633920296571,2.0192104858510636,0.8386752377881537,0.504633920296571,0.4205843306686704
32,0.5296570898980537,1.9604154053856344,0.8322044269883435,0.5296570898980537,0.43609062593088216
33,0.5287303058387396,1.883054396685432,0.7874590112353754,0.5287303058387396,0.43568268765251783
34,0.5329008341056534,1.918814266429228,0.7912818632569419,0.5329008341056534,0.43902555173939756
35,0.5315106580166821,1.941377927275265,0.7921973760799114,0.5315106580166821,0.43838577946202795
36,0.5264133456904542,1.8997378629796646,0.7762733611480799,0.5264133456904542,0.43129666835219166
37,0.540778498609824,1.8699984971214743,0.8083972160194632,0.540778498609824,0.452147433508141
38,0.5430954587581094,1.8431169916601742,0.8145057713829184,0.5430954587581094,0.46173955410697
39,0.5430954587581094,1.8302297101301306,0.8118978373626451,0.5430954587581094,0.45528175722637687
40,0.5458758109360519,1.8878359093385584,0.8398310182857043,0.5458758109360519,0.4818412303580071
41,0.5403151065801668,1.8824624384150785,0.8074822434450045,0.5403151065801668,0.45284555482691413
42,0.5319740500463392,1.919094155816471,0.774322124565855,0.5319740500463392,0.4429641137679666
43,0.5426320667284523,1.8739111213123096,0.8186713709648813,0.5426320667284523,0.45973932947673574
44,0.561631139944393,1.8038505526149975,0.8228142509211452,0.561631139944393,0.4808689022310405
45,0.5384615384615384,2.321478521122652,0.8251082903736392,0.5384615384615384,0.4396458703792132
46,0.5556070435588508,1.8629626386305864,0.760359709528717,0.5556070435588508,0.4672247913701739
47,0.5634847080630213,1.7868062748628504,0.7827351324390058,0.5634847080630213,0.4869735177432195
48,0.5505097312326228,2.066389757044175,0.8038480691447599,0.5505097312326228,0.4599800391909944
