epoch_nr,accuracy,loss,precision,recall,f1
0,0.030583873957367932,4.359686234418084,0.6809255567182562,0.030583873957367932,0.0417127350906239
1,0.3614457831325301,2.627105250078089,0.7691972710117578,0.3614457831325301,0.19191811493762662
2,0.3614457831325301,2.5269029561211083,0.7691972710117578,0.3614457831325301,0.19191811493762662
3,0.3614457831325301,2.4853674804463104,0.7691972710117578,0.3614457831325301,0.19191811493762662
4,0.3873957367933272,2.4056520181543686,0.6243149083270836,0.3873957367933272,0.26139853352322756
5,0.3901760889712697,2.508486593470854,0.6199114848187328,0.3901760889712697,0.2605710231706517
6,0.5171455050973123,2.0879935727399936,0.79945827514723,0.5171455050973123,0.41918413856008785
7,0.24003707136237257,2.55704732502208,0.6210082179711287,0.24003707136237257,0.13771198510931618
8,0.4054680259499537,2.2937600752886604,0.6414070862427201,0.4054680259499537,0.2835001101080221
9,0.37025023169601484,2.4189051740309773,0.6062411034871211,0.37025023169601484,0.21534850520021973
10,0.4545875810936052,2.1521263543297264,0.7809830226732878,0.4545875810936052,0.3754180701110114
11,0.5032437442075997,2.125836737015668,0.8414818834418244,0.5032437442075997,0.41901226864708874
12,0.5329008341056534,2.05370953503777,0.8255821057912404,0.5329008341056534,0.4340640575881667
13,0.5347544022242817,2.0151617527008057,0.8353777786661184,0.5347544022242817,0.4383098768895253
14,0.5287303058387396,2.0372049247517303,0.7868667445318532,0.5287303058387396,0.4189506477129742
15,0.5389249304911955,1.9736939598532284,0.7828081120555467,0.5389249304911955,0.43942150631926996
16,0.5426320667284523,1.907346851685468,0.767764161438734,0.5426320667284523,0.45986735725138916
17,0.42910101946246526,2.1613924012464634,0.8865000129160365,0.42910101946246526,0.4367817370270044
18,0.5370713623725671,1.9957737992791569,0.8375889812579075,0.5370713623725671,0.4415047202326916
19,0.5379981464318814,2.12637204282424,0.8407278280103762,0.5379981464318814,0.44216663505947623
20,0.540778498609824,2.002797140794642,0.834184141278615,0.540778498609824,0.4421493483135944
21,0.5430954587581094,1.97750442869523,0.8441082559955312,0.5430954587581094,0.4465100468569392
22,0.5319740500463392,1.9828740428475773,0.8425773455104089,0.5319740500463392,0.4391221752926558
23,0.5495829471733086,1.866410304518307,0.8050299456818811,0.5495829471733086,0.45445145596370423
24,0.5027803521779426,2.3685920939725986,0.7331533444170512,0.5027803521779426,0.3808205303623094
25,0.2789620018535681,2.572100849712596,0.7996480292306827,0.2789620018535681,0.18852568933958871
26,0.5329008341056534,2.017268931164461,0.8229790048386125,0.5329008341056534,0.43342833560821264
