epoch_nr,accuracy,loss,precision,recall,f1
0,0.0009267840593141798,4.397567468530991,0.965709942306978,0.0009267840593141798,1.9030473497211085e-06
1,0.3614457831325301,4.159263666938333,0.7691972710117578,0.3614457831325301,0.19191811493762662
2,0.3614457831325301,3.8993091302759506,0.7691972710117578,0.3614457831325301,0.19191811493762662
3,0.3614457831325301,3.5698027891271256,0.7691972710117578,0.3614457831325301,0.19191811493762662
4,0.3614457831325301,3.125695789561552,0.7691972710117578,0.3614457831325301,0.19191811493762662
5,0.3614457831325301,2.835411913254682,0.7691972710117578,0.3614457831325301,0.19191811493762662
6,0.3614457831325301,2.748556641971364,0.7691972710117578,0.3614457831325301,0.19191811493762662
7,0.3614457831325301,2.7093511048485253,0.7691972710117578,0.3614457831325301,0.19191811493762662
8,0.3614457831325301,2.6729436481700226,0.7691972710117578,0.3614457831325301,0.19191811493762662
9,0.3614457831325301,2.6410762001486385,0.7691972710117578,0.3614457831325301,0.19191811493762662
10,0.3614457831325301,2.6139192440930534,0.7691972710117578,0.3614457831325301,0.19191811493762662
11,0.3614457831325301,2.5922792378593895,0.7691972710117578,0.3614457831325301,0.19191811493762662
12,0.3614457831325301,2.575357156641343,0.7691972710117578,0.3614457831325301,0.19191811493762662
13,0.3614457831325301,2.5628442063051113,0.7691972710117578,0.3614457831325301,0.19191811493762662
14,0.3614457831325301,2.5523319524877213,0.7691972710117578,0.3614457831325301,0.19191811493762662
15,0.3614457831325301,2.543807534610524,0.7691972710117578,0.3614457831325301,0.19191811493762662
16,0.3614457831325301,2.536564420251285,0.7691972710117578,0.3614457831325301,0.19191811493762662
17,0.3614457831325301,2.530155013589298,0.7691972710117578,0.3614457831325301,0.19191811493762662
18,0.3614457831325301,2.5245596661287197,0.7691972710117578,0.3614457831325301,0.19191811493762662
19,0.3614457831325301,2.519836005042581,0.7691972710117578,0.3614457831325301,0.19191811493762662
20,0.3614457831325301,2.515269910587984,0.7691972710117578,0.3614457831325301,0.19191811493762662
21,0.3614457831325301,2.5119274784536922,0.7691972710117578,0.3614457831325301,0.19191811493762662
22,0.3614457831325301,2.5072789472692154,0.7691972710117578,0.3614457831325301,0.19191811493762662
23,0.3614457831325301,2.5042360249687645,0.7691972710117578,0.3614457831325301,0.19191811493762662
24,0.3614457831325301,2.5007456330692066,0.7691972710117578,0.3614457831325301,0.19191811493762662
25,0.3614457831325301,2.49795340089237,0.7691972710117578,0.3614457831325301,0.19191811493762662
26,0.3614457831325301,2.494828785167021,0.7691972710117578,0.3614457831325301,0.19191811493762662
27,0.3614457831325301,2.4925279336817123,0.7691972710117578,0.3614457831325301,0.19191811493762662
28,0.3614457831325301,2.488982116474825,0.7691972710117578,0.3614457831325301,0.19191811493762662
29,0.3614457831325301,2.4858321442323574,0.7691972710117578,0.3614457831325301,0.19191811493762662
30,0.3614457831325301,2.4824163913726807,0.7691972710117578,0.3614457831325301,0.19191811493762662
